Statistical profiling result from isolate-0x103000c00-v8.log, (5362 ticks, 650 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      8    2.9%    LazyCompile: *PeerBook.getByMultihash /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/peer-book/lib/index.js:36:34
      8  100.0%      LazyCompile: *sendMessage /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/network/index.js:100:15
      6   75.0%        LazyCompile: ~network.connectTo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/msg-queue.js:46:36
      6  100.0%          LazyCompile: ~setImmediate /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/network/index.js:88:40
      6  100.0%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/setImmediate.js:25:24
      2   25.0%        LazyCompile: ~msg.addBlock /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:38:29
      2  100.0%          LazyCompile: ~block.key /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/message/index.js:38:15
      2  100.0%            LazyCompile: ~multihashing /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/ipfs-block/src/index.js:47:39
      7    2.5%    LazyCompile: ~PeerBook.getByMultihash /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/peer-book/lib/index.js:36:34
      5   71.4%      LazyCompile: ~sendMessage /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/network/index.js:100:15
      5  100.0%        LazyCompile: ~network.connectTo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/msg-queue.js:46:36
      5  100.0%          LazyCompile: ~setImmediate /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/network/index.js:88:40
      5  100.0%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/setImmediate.js:25:24
      2   28.6%      LazyCompile: *sendMessage /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/network/index.js:100:15
      2  100.0%        LazyCompile: ~network.connectTo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/msg-queue.js:46:36
      2  100.0%          LazyCompile: ~setImmediate /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/network/index.js:88:40
      2  100.0%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/setImmediate.js:25:24

    248    4.6%  node::Read(v8::FunctionCallbackInfo<v8::Value> const&)
    248  100.0%    v8::internal::Builtin_HandleApiCall(int, v8::internal::Object**, v8::internal::Isolate*)
    248  100.0%      LazyCompile: ~fs.readSync fs.js:622:23
    195   78.6%        LazyCompile: *tryReadSync fs.js:452:21
    195  100.0%          LazyCompile: ~fs.readFileSync fs.js:464:27
    195  100.0%            LazyCompile: *Module._extensions..js module.js:578:37
     53   21.4%        LazyCompile: ~tryReadSync fs.js:452:21
     53  100.0%          LazyCompile: ~fs.readFileSync fs.js:464:27
     45   84.9%            LazyCompile: *Module._extensions..js module.js:578:37
      8   15.1%            LazyCompile: ~Module._extensions..js module.js:578:37

    246    4.6%  void node::StreamBase::JSMethod<node::StreamWrap, &(node::StreamBase::WriteBuffer(v8::FunctionCallbackInfo<v8::Value> const&))>(v8::FunctionCallbackInfo<v8::Value> const&)
    246  100.0%    v8::internal::Builtin_HandleApiCall(int, v8::internal::Object**, v8::internal::Isolate*)
    246  100.0%      LazyCompile: ~createWriteReq net.js:737:24
    246  100.0%        LazyCompile: ~Socket._writeGeneric net.js:665:42
    242   98.4%          LazyCompile: *Socket._write net.js:733:35
    239   98.8%            LazyCompile: *writeOrBuffer _stream_writable.js:296:23

    154    2.9%  node::ContextifyScript::New(v8::FunctionCallbackInfo<v8::Value> const&)
    154  100.0%    v8::internal::Builtin_HandleApiCall(int, v8::internal::Object**, v8::internal::Isolate*)
     98   63.6%      LazyCompile: *exports.runInThisContext vm.js:77:36
     98  100.0%        LazyCompile: ~Module._compile module.js:511:37
     98  100.0%          LazyCompile: *Module._extensions..js module.js:578:37
     81   82.7%            LazyCompile: ~Module.load module.js:479:33
     17   17.3%            LazyCompile: *Module.load module.js:479:33
     33   21.4%      LazyCompile: ~runInThisContext bootstrap_node.js:429:28
     33  100.0%        LazyCompile: ~NativeModule.compile bootstrap_node.js:511:44
     29   87.9%          LazyCompile: ~NativeModule.require bootstrap_node.js:445:34
      5   17.2%            LazyCompile: ~startup bootstrap_node.js:12:19
      4   13.8%            Function: ~<anonymous> module.js:1:11
      3   10.3%            Function: ~<anonymous> http.js:1:11
      2    6.9%            LazyCompile: ~setupGlobalVariables bootstrap_node.js:192:32
      2    6.9%            LazyCompile: ~Module._load module.js:413:24
      2    6.9%            Function: ~<anonymous> util.js:1:11
      2    6.9%            Function: ~<anonymous> tty.js:1:11
      2    6.9%            Function: ~<anonymous> stream.js:1:11
      1    3.4%            LazyCompile: ~setupGlobalTimeouts bootstrap_node.js:226:31
      1    3.4%            LazyCompile: ~listen net.js:1292:16
      1    3.4%            Function: ~<anonymous> url.js:1:11
      1    3.4%            Function: ~<anonymous> tls.js:1:11
      1    3.4%            Function: ~<anonymous> timers.js:1:11
      1    3.4%            Function: ~<anonymous> internal/child_process.js:1:11
      1    3.4%            Function: ~<anonymous> crypto.js:1:11
      4   12.1%          LazyCompile: *Module._load module.js:413:24
      4  100.0%            LazyCompile: *Module.require module.js:495:36
     23   14.9%      LazyCompile: ~exports.runInThisContext vm.js:77:36
     23  100.0%        LazyCompile: ~Module._compile module.js:511:37
     20   87.0%          LazyCompile: *Module._extensions..js module.js:578:37
     20  100.0%            LazyCompile: ~Module.load module.js:479:33
      3   13.0%          LazyCompile: ~Module._extensions..js module.js:578:37
      3  100.0%            LazyCompile: ~Module.load module.js:479:33

    144    2.7%  /usr/lib/system/libsystem_kernel.dylib
     30   20.8%    LazyCompile: *fs.closeSync fs.js:525:24
     30  100.0%      LazyCompile: ~fs.readFileSync fs.js:464:27
     30  100.0%        LazyCompile: *Module._extensions..js module.js:578:37
     22   73.3%          LazyCompile: ~Module.load module.js:479:33
     17   77.3%            LazyCompile: *tryModuleLoad module.js:444:23
      5   22.7%            LazyCompile: ~tryModuleLoad module.js:444:23
      8   26.7%          LazyCompile: *Module.load module.js:479:33
      8  100.0%            LazyCompile: *tryModuleLoad module.js:444:23
     21   14.6%    LazyCompile: *fs.lstatSync fs.js:899:24
     21  100.0%      LazyCompile: ~realpathSync fs.js:1466:40
     17   81.0%        LazyCompile: *toRealPath module.js:129:20
     12   70.6%          LazyCompile: *tryFile module.js:121:17
     11   91.7%            LazyCompile: ~tryExtensions module.js:136:23
      1    8.3%            LazyCompile: ~tryPackage module.js:101:20
      4   23.5%          LazyCompile: *tryPackage module.js:101:20
      4  100.0%            LazyCompile: ~Module._findPath module.js:148:28
      1    5.9%          LazyCompile: ~Module._findPath module.js:148:28
      1  100.0%            LazyCompile: ~Module._resolveFilename module.js:456:35
      4   19.0%        LazyCompile: ~toRealPath module.js:129:20
      4  100.0%          LazyCompile: ~tryFile module.js:121:17
      4  100.0%            LazyCompile: ~tryExtensions module.js:136:23
     17   11.8%    LazyCompile: *Zlib._processChunk zlib.js:506:40
     17  100.0%      LazyCompile: *Zlib._transform zlib.js:475:37
     17  100.0%        LazyCompile: *Transform._read _stream_transform.js:162:37
     17  100.0%          LazyCompile: *Transform._write _stream_transform.js:145:38
     12   70.6%            LazyCompile: *writeOrBuffer _stream_writable.js:296:23
      5   29.4%            LazyCompile: *doWrite _stream_writable.js:326:17
     10    6.9%    v8::internal::Runtime_CompileLazy(int, v8::internal::Object**, v8::internal::Isolate*)
      1   10.0%      LazyCompile: ~startup bootstrap_node.js:12:19
      1  100.0%        Function: ~<anonymous> bootstrap_node.js:10:10
      1   10.0%      LazyCompile: ~resolve native promise.js:314:24
      1  100.0%        Function: ~runInContext /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/lodash/lodash.js:1427:44
      1  100.0%          Function: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/lodash/lodash.js:9:11
      1  100.0%            Function: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/lodash/lodash.js:1:11
      1   10.0%      LazyCompile: ~net.createServer /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-tcp/src/listener.js:21:35
      1  100.0%        LazyCompile: ~emitOne events.js:94:17
      1  100.0%          LazyCompile: ~emit events.js:136:44
      1  100.0%            LazyCompile: ~onconnection net.js:1423:22
      1   10.0%      LazyCompile: ~module.exports /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-identify/src/dialer.js:10:18
      1  100.0%        LazyCompile: ~waterfall /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-swarm/src/connection.js:41:15
      1  100.0%          LazyCompile: ~nextTask /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/waterfall.js:13:22
      1  100.0%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/waterfall.js:18:81
      1   10.0%      LazyCompile: ~module.exports /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/aproba/index.js:18:42
      1  100.0%        LazyCompile: ~module.exports /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/gauge/plumbing.js:6:42
      1  100.0%          LazyCompile: ~Gauge /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/gauge/index.js:19:16
      1  100.0%            Function: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/npmlog/log.js:1:11
      1   10.0%      LazyCompile: ~consume /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-defer/sink.js:4:20
      1  100.0%        LazyCompile: ~pull /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-stream/pull.js:3:32
      1  100.0%          LazyCompile: ~select /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/multistream-select/src/listener/index.js:32:46
      1  100.0%            LazyCompile: ~pullLP.decodeFromReader /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/multistream-select/src/select.js:18:34
      1   10.0%      LazyCompile: ~alignPool buffer.js:57:19
      1  100.0%        LazyCompile: ~Module._compile module.js:511:37
      1  100.0%          LazyCompile: *Module._extensions..js module.js:578:37
      1  100.0%            LazyCompile: ~Module.load module.js:479:33
      1   10.0%      LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-length-prefixed/lib/decode.js:22:19
      1  100.0%        LazyCompile: ~pull /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-stream/pull.js:3:32
      1  100.0%          LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-stream/pull.js:9:21
      1  100.0%            LazyCompile: ~pull /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-stream/pull.js:3:32
      1   10.0%      LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-swarm/src/dial.js:11:10
      1  100.0%        LazyCompile: ~dialByPeerInfo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p/src/index.js:203:18
      1  100.0%          LazyCompile: ~sendMessage /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/network/index.js:100:15
      1  100.0%            LazyCompile: ~network.connectTo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/msg-queue.js:46:36
      1   10.0%      LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/parallel.js:34:17
      1  100.0%        LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/once.js:8:21
      1  100.0%          LazyCompile: *iteratorCallback /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/eachOf.js:48:30
      1  100.0%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/onlyOnce.js:8:21
      8    5.6%    v8::internal::Runtime_CompileOptimized_Concurrent(int, v8::internal::Object**, v8::internal::Isolate*)
      1   12.5%      LazyCompile: ~whilst /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:68:7
      1  100.0%        LazyCompile: *<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/whilst.js:60:45
      1  100.0%          LazyCompile: *apply /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/lodash/_apply.js:11:15
      1  100.0%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/lodash/_overRest.js:17:18
      1   12.5%      LazyCompile: ~source /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/stream-to-pull-stream/index.js:195:23
      1  100.0%        LazyCompile: ~exports.duplex /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/stream-to-pull-stream/index.js:217:27
      1  100.0%          LazyCompile: ~spdy.request /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-spdy/src/muxer.js:49:8
      1  100.0%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/spdy-transport/lib/spdy-transport/connection.js:644:25
      1   12.5%      LazyCompile: ~require internal/module.js:17:19
      1  100.0%        Function: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/test/network/gen-bitswap-network.node.js:1:11
      1  100.0%          LazyCompile: ~Module._compile module.js:511:37
      1  100.0%            LazyCompile: ~Module._extensions..js module.js:578:37
      1   12.5%      LazyCompile: ~pubKey.hash /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/peer-id/src/index.js:138:15
      1  100.0%        LazyCompile: ~Multihashing.Multihashing.digest /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/multihashing-async/src/index.js:18:42
      1  100.0%          LazyCompile: ~setImmediate /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/multihashing-async/src/to-callback.js:7:45
      1  100.0%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/setImmediate.js:25:24
      1   12.5%      LazyCompile: ~next /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-write/index.js:51:19
      1  100.0%        LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-write/index.js:27:27
      1  100.0%          LazyCompile: *<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-stream/sources/values.js:15:19
      1  100.0%            LazyCompile: ~more /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-write/index.js:24:19
      1   12.5%      LazyCompile: ~hash /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-crypto/src/keys/rsa.js:38:8
      1  100.0%        LazyCompile: ~exports.createFromPubKey /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/peer-id/src/index.js:127:37
      1  100.0%          LazyCompile: ~pull.collect /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-identify/src/dialer.js:15:18
      1  100.0%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-stream/sinks/reduce.js:9:15
      1   12.5%      LazyCompile: ~exports.log.dialer /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/multistream-select/src/util.js:59:22
      1  100.0%        LazyCompile: ~Dialer /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/multistream-select/src/dialer/index.js:13:15
      1  100.0%          LazyCompile: ~conn.getPeerInfo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-swarm/src/connection.js:34:30
      1  100.0%            LazyCompile: *getPeerInfo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/interface-connection/src/connection.js:25:15
      1   12.5%      LazyCompile: *more /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-reader/index.js:50:17
      1  100.0%        LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-reader/index.js:55:33
      1  100.0%          LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-stream/throughs/map.js:11:28
      1  100.0%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-reader/index.js:109:51
      7    4.9%    v8::internal::Runtime_StackGuard(int, v8::internal::Object**, v8::internal::Isolate*)
      2   28.6%      LazyCompile: *WritableState.onwrite _stream_writable.js:89:26
      2  100.0%        LazyCompile: ~Socket._writeGeneric net.js:665:42
      2  100.0%          LazyCompile: *Socket._write net.js:733:35
      1   50.0%            LazyCompile: *writeOrBuffer _stream_writable.js:296:23
      1   50.0%            LazyCompile: *doWrite _stream_writable.js:326:17
      1   14.3%      LazyCompile: ~module.exports /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/stream-to-pull-stream/node_modules/looper/index.js:2:40
      1  100.0%        LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/stream-to-pull-stream/index.js:57:29
      1  100.0%          LazyCompile: *_combinedTickCallback internal/process/next_tick.js:65:33
      1  100.0%            LazyCompile: ~_tickCallback internal/process/next_tick.js:87:25
      1   14.3%      LazyCompile: ~<anonymous> native array.js:1082:5
      1  100.0%        LazyCompile: ~from native array.js:1065:19
      1  100.0%          LazyCompile: *sendMessage /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/network/index.js:100:15
      1  100.0%            LazyCompile: ~network.connectTo /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/wantmanager/msg-queue.js:46:36
      1   14.3%      LazyCompile: *toArrayLike /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/bn.js/lib/bn.js:524:51
      1  100.0%        LazyCompile: *toArray /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/bn.js/lib/bn.js:520:43
      1  100.0%          LazyCompile: ~encodeInt /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/asn1.js/lib/asn1/encoders/der.js:185:50
      1  100.0%            LazyCompile: *encodePrimitive /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/asn1.js/lib/asn1/base/node.js:605:59
      1   14.3%      LazyCompile: *Buffer.concat buffer.js:305:25
      1  100.0%        LazyCompile: ~mac.digest /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-secio/src/etm.js:20:26
      1  100.0%          LazyCompile: ~setImmediate /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-crypto/src/crypto/hmac.js:13:20
      1  100.0%            LazyCompile: ~runCallback timers.js:643:21
      1   14.3%      LazyCompile: *<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/lodash/_overRest.js:17:18
      1  100.0%        LazyCompile: ~_processWantlist /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:156:20
      1  100.0%          LazyCompile: ~pull.asyncMap /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/src/decision/engine.js:133:23
      1  100.0%            LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-stream/throughs/async-map.js:23:29
      5    3.5%    v8::internal::Runtime_LoadIC_Miss(int, v8::internal::Object**, v8::internal::Isolate*)
      2   40.0%      LazyCompile: ~callback zlib.js:562:20
      2   40.0%      LazyCompile: *_addListener events.js:210:22
      2  100.0%        LazyCompile: *Readable.on /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/readable-stream/lib/_stream_readable.js:666:34
      2  100.0%          LazyCompile: ~cleanup /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/stream-to-pull-stream/index.js:49:19
      2  100.0%            LazyCompile: ~onClose /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/stream-to-pull-stream/index.js:38:20
      1   20.0%      LazyCompile: ~EventEmitter.init events.js:42:29
      1  100.0%        LazyCompile: ~EventEmitter events.js:11:22
      1  100.0%          LazyCompile: ~Stream stream.js:22:16
      1  100.0%            LazyCompile: ~Readable /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/readable-stream/lib/_stream_readable.js:146:18
      4    2.8%    v8::internal::Runtime_KeyedStoreIC_Miss(int, v8::internal::Object**, v8::internal::Isolate*)
      1   25.0%      LazyCompile: ~NativeModule.cache bootstrap_node.js:531:42
      1  100.0%        LazyCompile: ~NativeModule.require bootstrap_node.js:445:34
      1  100.0%          Function: ~<anonymous> buffer.js:1:11
      1  100.0%            LazyCompile: ~NativeModule.compile bootstrap_node.js:511:44
      1   25.0%      LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/lodash/lodash.js:16797:34
      1  100.0%        LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/lodash/lodash.js:4962:22
      1  100.0%          LazyCompile: ~baseForOwn /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/lodash/lodash.js:3019:24
      1  100.0%            Function: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/lodash/lodash.js:16795:28
      1   25.0%      LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/asn1.js/lib/asn1/constants/index.js:7:36
      1  100.0%        LazyCompile: ~InnerArrayForEach native array.js:777:27
      1  100.0%          LazyCompile: ~forEach native array.js:795:22
      1  100.0%            LazyCompile: ~reverse /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/asn1.js/lib/asn1/constants/index.js:4:38
      1   25.0%      Function: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/pull-stream/index.js:1:11
      1  100.0%        LazyCompile: ~Module._compile module.js:511:37
      1  100.0%          LazyCompile: *Module._extensions..js module.js:578:37
      1  100.0%            LazyCompile: ~Module.load module.js:479:33
      4    2.8%    LazyCompile: *fs.openSync fs.js:554:23
      4  100.0%      LazyCompile: ~fs.readFileSync fs.js:464:27
      4  100.0%        LazyCompile: *Module._extensions..js module.js:578:37
      4  100.0%          LazyCompile: ~Module.load module.js:479:33
      4  100.0%            LazyCompile: *tryModuleLoad module.js:444:23
      3    2.1%    v8::internal::Runtime_StoreIC_Miss(int, v8::internal::Object**, v8::internal::Isolate*)
      1   33.3%      LazyCompile: ~key /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/asn1.js/lib/asn1/base/node.js:230:34
      1  100.0%        LazyCompile: ~_wrappedMethod /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/asn1.js/lib/asn1/base/node.js:83:43
      1  100.0%          LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-crypto/src/crypto/rsa-utils.js:45:59
      1  100.0%            LazyCompile: ~init /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/asn1.js/lib/asn1/base/node.js:91:37
      1   33.3%      LazyCompile: ~finish /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/libp2p-crypto/src/key-stretcher.js:85:23
      1  100.0%        LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/internal/onlyOnce.js:8:21
      1  100.0%          LazyCompile: ~<anonymous> /Users/dignifiedquire/opensource/ipfs/js-ipfs-lerna/packages/js-ipfs-bitswap/node_modules/async/whilst.js:60:45
